date,log_p,log_cape,e10n,g20_e10n,cape_star_360m,cape_q05_360m,cape_q25_360m,cape_q75_360m,cape_q95_360m,cape_pctile_360m,val_gap,fwd12_log_ret
1885-02-28,1.4747630091074988,2.594121049206538,0.32648932041406353,,,,,,,,,0.19294381145057726
1885-03-31,1.4770487243883548,2.619888642430975,0.3189120504775794,,,,,,,,,0.1696849727894425
1885-04-30,1.4747630091074988,2.606279422844918,0.32254377557610786,,,,,,,,,0.15839142994391753
1885-05-31,1.463255402256019,2.618225552212387,0.3150669415249999,,,,,,,,,0.15017453144761883
1885-06-30,1.4586150226995167,2.637540777996126,0.30760900852213374,,,,,,,,,0.19961305390401574
1885-07-31,1.4951487660319727,2.662122051854339,0.31130775635783764,,,,,,,,,0.17820247214578044
1885-08-31,1.5496879080283263,2.7167066785689657,0.31129359693426456,,,,,,,,,0.131140000492447
1885-09-30,1.536867219599265,2.715772641403954,0.3076152633510142,,,,,,,,,0.16969740356555807
1885-10-31,1.5933085305042167,2.7720275624546376,0.30767260505891114,,,,,,,,,0.13834701465413302
1885-11-30,1.6563214983329508,2.822808488958152,0.3114591806400612,,,,,,,,,0.09981079325195297
1885-12-31,1.6486586255873816,2.7914396684167997,0.31893082704527587,,,,,,,,,0.0812254399225858
1886-01-31,1.6486586255873816,2.814948581886905,0.3115205548359078,,,,,,,,,0.07053015080583802
1886-02-28,1.667706820558076,2.8336043416926175,0.31164283044729574,,,,,,,,,0.044287680201116286
1886-03-31,1.6467336971777973,2.823950939032855,0.30813501186187325,,,,,,,,,0.08845542056186351
1886-04-30,1.6331544390514163,2.8214810318616115,0.3047307763091111,,,,,,,,,0.12470347850095731
1886-05-31,1.6134299337036377,2.825133466945558,0.2976897228941889,,,,,,,,,0.16152241720803606
1886-06-30,1.6582280766035324,2.880966222833186,0.29442288928206356,,,,,,,,,0.08748745412311587
1886-07-31,1.673351238177753,2.881770710347815,0.2986689611837165,,,,,,,,,0.04762804898925466
1886-08-31,1.6808279085207734,2.8749147334210137,0.3029805021448399,,,,,,,,,0.014787700154379468
1886-09-30,1.706564623164823,2.898513188868507,0.303629046120385,,,,,,,,,-0.023876248991129945
1886-10-31,1.7316555451583497,2.9211370242390027,0.30437905006036686,,,,,,,,,-0.08299691957096811
1886-11-30,1.7561322915849038,2.942769830857495,0.30524591783318894,,,,,,,,,-0.08842547102682774
1886-12-31,1.7298840655099674,2.901095032904069,0.30999132449513794,,,,,,,,,-0.06785370295669657
1887-01-31,1.7191887763932197,2.8628990426609793,0.31863460669433663,,,,,,,,,-0.049596941139372186
1887-02-28,1.7119945007591924,2.840560791041631,0.32349672450103617,,,,,,,,,-0.04806840304102211
1887-03-31,1.7351891177396608,2.8606690632392233,0.32449668925320974,,,,,,,,,-0.10987785614927015
1887-04-30,1.7578579175523736,2.880488840075782,0.3254225059869185,,,,,,,,,-0.1286173778220936
1887-05-31,1.7749523509116738,2.894554411030717,0.3264096602033035,,,,,,,,,-0.13207966239133606
1887-06-30,1.7457155307266483,2.8739993283247016,0.3235881228682074,,,,,,,,,-0.1342796156298749
1887-07-31,1.7209792871670078,2.8582766503766894,0.3206845455422075,,,,,,,,,-0.08392620769993409
1887-08-31,1.6956156086751528,2.8177920814379838,0.3255704277758158,,,,,,,,,-0.03738753207162038
1887-09-30,1.682688374173693,2.8140083182035265,0.32260715188293726,,,,,,,,,0.0
1887-10-31,1.6486586255873816,2.765102445650081,0.327442169865393,,,,,,,,,0.028437935320533514
1887-11-30,1.667706820558076,2.7695034803384777,0.3322735645399922,,,,,,,,,-0.011385322225125227
1887-12-31,1.6620303625532709,2.7379657975796143,0.34097864270409256,,,,,,,,,-0.024977283086197177
1888-01-31,1.6695918352538475,2.7316796480336625,0.3457332300302764,,,,,,,,,-0.01327033692089663
1888-02-29,1.6639260977181702,2.7355472235961154,0.3424529079129183,,,,,,,,,0.0037807228399058257
1888-03-31,1.6253112615903906,2.695233238090127,0.3430352811879437,,,,,,,,,0.02142243558740664
1888-04-30,1.62924053973028,2.709389882118362,0.33954481342499354,,,,,,,,,0.015564516541111573
1888-05-31,1.6428726885203377,2.7335825882826303,0.3359778983971691,,,,,,,,,0.02860061483321541
1888-06-30,1.6114359150967734,2.7132121100594295,0.3322803645275122,,,,,,,,,0.07681317776161678
1888-07-31,1.6370530794670737,2.7265213878821126,0.33639530471910517,,,,,,,,,0.030653741091002384
1888-08-31,1.6582280766035324,2.747457542357896,0.3364756598644592,,,,,,,,,0.02259983191724091
1888-09-30,1.682688374173693,2.771827734121846,0.3365059796410351,,,,,,,,,0.02205971806473217
1888-10-31,1.6770965609079151,2.7546756031865547,0.34041866804932963,,,,,,,,,0.009302392662313697
1888-11-30,1.6563214983329508,2.72285664384549,0.34419905334534284,,,,,,,,,0.02077506257496431
1888-12-31,1.6370530794670737,2.7044937712352,0.3438875062628458,,,,,,,,,0.03442022388647947
1889-01-31,1.6563214983329508,2.760154617606373,0.3315975914147633,,,,,,,,,0.026366875840742265
1889-02-28,1.667706820558076,2.7845617861770435,0.3273075711440472,,,,,,,,,0.0037664827954770885
1889-03-31,1.6467336971777973,2.776645816141133,0.32306164616714617,,,,,,,,,0.017192400540372965
1889-04-30,1.6448050562713916,2.7757153625745956,0.32273933101415997,,,,,,,,,0.039740328649514156
1889-05-31,1.6714733033535532,2.8282256955715663,0.3145059159967728,,,,,,,,,0.054858360552046515
1889-06-30,1.6882490928583902,2.8460310187347226,0.314182288191958,,,,,,,,,0.030939683534829454
1889-07-31,1.667706820558076,2.826675222402952,0.31380973951100866,,,,,,,,,0.044287680201116286
1889-08-31,1.6808279085207734,2.8409395362137477,0.31345118909651654,,,,,,,,,0.0074211843376168485
1889-09-30,1.7047480922384253,2.853637924747525,0.3169884844220216,,,,,,,,,-0.03327478888487212
1889-10-31,1.6863989535702288,2.8363387139929293,0.3166558440187164,,,,,,,,,-0.06108769197983821
1889-11-30,1.6770965609079151,2.8276698407388494,0.31645529992679444,,,,,,,,,-0.1274086528795888
1889-12-31,1.6714733033535532,2.8100252772171883,0.3202824635757128,,,,,,,,,-0.14541699985850398
1890-01-31,1.682688374173693,2.846075679140784,0.3124261040004269,,,,,,,,,-0.10577365344515277
1890-02-28,1.6714733033535532,2.8347894532651465,0.312448335488128,,,,,,,,,-0.08223809823697215
1890-03-31,1.6639260977181702,2.82738002733301,0.3124052894146903,,,,,,,,,-0.09322901360050051
1890-04-30,1.6845453849209058,2.848267375646563,0.31232155692899743,,,,,,,,,-0.08112554481236844
1890-05-31,1.7263316639055997,2.878435834432356,0.31597121208981915,,,,,,,,,-0.12694408732500073
1890-06-30,1.7191887763932197,2.8726806808932364,0.3155330322131013,,,,,,,,,-0.1402100714438279
1890-07-31,1.7119945007591924,2.8672905034199667,0.31496429283511995,,,,,,,,,-0.14964819585894262
1890-08-31,1.6882490928583902,2.8092093714946604,0.3259666254956929,,,,,,,,,-0.09291010480379147
1890-09-30,1.6714733033535532,2.7831392442673906,0.329010392386796,,,,,,,,,0.001877934824199956
1890-10-31,1.6253112615903906,2.739732905705248,0.3281049854846402,,,,,,,,,0.048039976587362476
1890-11-30,1.5496879080283263,2.6909069919606035,0.31942937314104747,,,,,,,,,0.1085401685752061
1890-12-31,1.5260563034950492,2.670209260996948,0.3184935811647458,,,,,,,,,0.16219278936334103
1891-01-31,1.5769147207285403,2.7362475648040894,0.31369539482681574,,,,,,,,,0.12964990243628272
1891-02-28,1.589235205116581,2.739324187395134,0.3166085955713436,,,,,,,,,0.11914265517242284
1891-03-31,1.5706970841176697,2.7114858496741214,0.31956685904932336,,,,,,,,,0.14849169227554992
1891-04-30,1.6034198401085373,2.7349481930936945,0.3225399246690534,,,,,,,,,0.11397521383065534
1891-05-31,1.599387576580599,2.745120862929819,0.3179906540705112,,,,,,,,,0.11800747735859374
1891-06-30,1.5789787049493917,2.750995469201724,0.3097416350727675,,,,,,,,,0.1330157958098006
1891-07-31,1.5623463049002497,2.748418924183829,0.3054184060701764,,,,,,,,,0.14964819585894262
1891-08-31,1.5953389880545987,2.7827864550337824,0.30499879079803727,,,,,,,,,0.13099267585100094
1891-09-30,1.673351238177753,2.8742006753032636,0.30093847499820664,,,,,,,,,0.02775386278217118
1891-10-31,1.673351238177753,2.874500280252767,0.30084832584684157,,,,,,,,,0.04762804898925466
1891-11-30,1.6582280766035324,2.871966706771912,0.2970845114948972,,,,,,,,,0.05916697733566023
1891-12-31,1.6882490928583902,2.9017678528211266,0.29714983870902395,,,,,,,,,0.018315530306432848
1892-01-31,1.706564623164823,2.9453011549768413,0.28975007676934733,,,,,,,,,0.01798609636978199
1892-02-29,1.7083778602890038,2.946354251281205,0.28997041136229446,,,,,,,,,-0.0018132371241807999
1892-03-31,1.7191887763932197,2.9825484906152937,0.2827026291393341,,,,,,,,,-0.049596941139372186
1892-04-30,1.7173950539391927,2.9928915044695352,0.27929227899805736,,,,,,,,,-0.047803218685345206
1892-05-31,1.7173950539391927,2.9912957072061186,0.2797383286603331,,,,,,,,,-0.14048033321065234
1892-06-30,1.7119945007591924,2.9841294401256366,0.28023270284899027,,,,,,,,,-0.18376664375063512
1892-07-31,1.7119945007591924,2.9555291726100887,0.28836314533120866,,,,,,,,,-0.2816832542225274
1892-08-31,1.7263316639055997,2.955134410329743,0.29264273558675974,,,,,,,,,-0.32023467548952933
1892-09-30,1.7011051009599243,2.9282171565920048,0.2931379224511615,,,,,,,,,-0.2263420918524255
1892-10-31,1.7209792871670078,2.9465533168690903,0.2935891230671368,,,,,,,,,-0.2169018903907336
1892-11-30,1.7173950539391927,2.915785665347753,0.3016793407163304,,,,,,,,,-0.19788184903307937
1892-12-31,1.706564623164823,2.891094233030128,0.3058900333163246,,,,,,,,,-0.22268993370606838
1893-01-31,1.724550719534605,2.8711121266098956,0.3177274284255278,,,,,,,,,-0.2612953172785861
1893-02-28,1.706564623164823,2.8405507040767706,0.3217481826304872,,,,,,,,,-0.22951589877646827
1893-03-31,1.6695918352538475,2.827289303975498,0.31420882425463453,,,,,,,,,-0.16329468173926043
1893-04-30,1.6695918352538475,2.8392270827715294,0.31048016902653913,,,,,,,,,-0.15007863034773417
1893-05-31,1.5769147207285403,2.758805880683311,0.30669817449855896,,,,,,,,,-0.09531017980432477
1893-06-30,1.5282278570085572,2.735438615035496,0.2990301848453067,,,,,,,,,-0.06035350889624369
1893-07-31,1.430311246536665,2.6637397806739287,0.29129215856573654,,,,,,,,,0.0166077363996604
1893-08-31,1.4060969884160703,2.6802031484398707,0.27968084645033015,,,,,,,,,0.07777770104268433
1893-09-30,1.4747630091074988,2.708854482856829,0.2910991134508359,,,,,,,,,0.024860037319395012
1893-10-31,1.5040773967762742,2.726007607647445,0.29466086006422104,,,,,,,,,-0.036203048663960624
1893-11-30,1.5195132049061133,2.7689829417555396,0.28665676008311564,,,,,,,,,-0.05163885679379976
1893-12-31,1.4838746894587547,2.7480843228019256,0.2824624568472136,,,,,,,,,-0.025259666759237964
1894-01-31,1.463255402256019,2.756196942570325,0.2744622527292634,,,,,,,,,-0.01633641931969354
1894-02-28,1.4770487243883548,2.7851801536787835,0.2703247055784189,,,,,,,,,-0.04434799045430826
1894-03-31,1.506297153514587,2.844189478710474,0.26239813610498114,,,,,,,,,-0.07359641958054053
1894-04-30,1.5195132049061133,2.858471023827026,0.2621187014318846,,,,,,,,,-0.0447501957986145
1894-05-31,1.4816045409242156,2.8218996984367726,0.2617683942687218,,,,,,,,,0.04662331608434167
1894-06-30,1.4678743481123135,2.8097833274486077,0.26134628741552407,,,,,,,,,0.07968816060369943
1894-07-31,1.4469189829363254,2.790531760966825,0.2609013850719328,,,,,,,,,0.1048898166611385
1894-08-31,1.4838746894587547,2.800798135885706,0.2679584235732123,,,,,,,,,0.08265572196406912
1894-09-30,1.4996230464268938,2.804711918372849,0.27114843648557957,,,,,,,,,0.07315088163561523
1894-10-31,1.4678743481123135,2.8035363778853357,0.2629840145650712,,,,,,,,,0.09027026993423637
1894-11-30,1.4678743481123135,2.80595002170529,0.2623500302375287,,,,,,,,,0.05600567596014017
1894-12-31,1.4586150226995167,2.813758636255093,0.2579102523836534,,,,,,,,,0.0046403795565022055
1895-01-31,1.4469189829363254,2.8048407352570686,0.2571947362752906,,,,,,,,,0.004694844304207635
1895-02-28,1.4327007339340465,2.7930796967135305,0.2565635304996941,,,,,,,,,0.060203362244102276
1895-03-31,1.4327007339340465,2.7951220190370423,0.2560400797834433,,,,,,,,,0.04434799045430826
1895-04-30,1.4747630091074988,2.79652152330051,0.26666595354476913,,,,,,,,,0.01137668698210792
1895-05-31,1.5282278570085572,2.83792982474125,0.26990048345219153,,,,,,,,,-0.04662331608434167
1895-06-30,1.547562508716013,2.845340310711924,0.27313808604260253,,,,,,,,,-0.08430710645999406
1895-07-31,1.5518087995974639,2.8648268385822004,0.269006956536355,,,,,,,,,-0.1555641076244052
1895-08-31,1.5665304114228238,2.8944784553724388,0.2650205141912512,,,,,,,,,-0.22890122228421417
1895-09-30,1.572773928062509,2.901440052517088,0.2648302764377805,,,,,,,,,-0.1839826867440313
1895-10-31,1.55814461804655,2.8872951757596863,0.26470201491358347,,,,,,,,,-0.14715764433628786
1895-11-30,1.5238800240724537,2.8531889086424997,0.2646601087930643,,,,,,,,,-0.04683129968409894
1895-12-31,1.463255402256019,2.8062903363112945,0.261052188931779,,,,,,,,,-0.023420274208098446
1896-01-31,1.451613827240533,2.807969429484618,0.25759785742293356,,,,,,,,,-0.01177869919261254
1896-02-29,1.4929040961781488,2.8630806853672883,0.25406209097262783,,,,,,,,,-0.06259284964148382
1896-03-31,1.4770487243883548,2.8467891689563576,0.25417292295466987,,,,,,,,,-0.04434799045430826
1896-04-30,1.4861396960896067,2.870378743904955,0.2505143567271809,,,,,,,,,-0.08495672247596553
1896-05-31,1.4816045409242156,2.8807852254811612,0.2467990874325161,,,,,,,,,-0.07550755250814523
1896-06-30,1.463255402256019,2.8779380350090693,0.24300272231716366,,,,,,,,,-0.011641575015485905
1896-07-31,1.3962446919730587,2.811635147573286,0.242830780297805,,,,,,,,,0.098904074058914
1896-08-31,1.3376291891386096,2.7538753737858976,0.24262307182934356,,,,,,,,,0.2205154289079403
1896-09-30,1.3887912413184778,2.806044045928746,0.24237896548353335,,,,,,,,,0.2166386497180839
1896-10-31,1.410986973710262,2.7996484580993846,0.24940891903943888,,,,,,,,,0.161786954352247
1896-11-30,1.4770487243883548,2.8384598653373296,0.2562988478477516,,,,,,,,,0.059818495210910205
1896-12-31,1.4398351280479205,2.8034454791395227,0.2557358121658403,,,,,,,,,0.11830948999862945
1897-01-31,1.4398351280479205,2.834772203836863,0.24784863155616846,,,,,,,,,0.14531009181713528
1897-02-28,1.430311246536665,2.826960061401568,0.2474247422660427,,,,,,,,,0.15278269055783356
1897-03-31,1.4327007339340465,2.830741510221192,0.2470805761584425,,,,,,,,,0.10416648566521847
1897-04-30,1.4011829736136412,2.815220524154292,0.2431595296222591,,,,,,,,,0.11833023129247211
1897-05-31,1.4060969884160703,2.836018531086248,0.23932769851935504,,,,,,,,,0.1769969486784282
1897-06-30,1.451613827240533,2.8820313666998163,0.23920902218331921,,,,,,,,,0.16975265605884116
1897-07-31,1.4951487660319727,2.9259520791286033,0.23911675944615526,,,,,,,,,0.13016249555841797
1897-08-31,1.55814461804655,2.9447755546511587,0.249915870287614,,,,,,,,,0.10388574450672095
1897-09-30,1.6054298910365616,2.9638478392353242,0.2570671489640692,,,,,,,,,0.0547011357130569
1897-10-31,1.572773928062509,2.945913219513739,0.2533104945689424,,,,,,,,,0.06622278661313574
1897-11-30,1.536867219599265,2.910089855369812,0.2532893834579546,,,,,,,,,0.13460608375428817
1897-12-31,1.55814461804655,2.931127492222622,0.2533501198052268,,,,,,,,,0.17351092711179983
1898-01-31,1.5851452198650557,2.9574591124657394,0.2535196630718367,,,,,,,,,0.21985947611301992
1898-02-28,1.5830939370944985,2.9401208213282666,0.2574249946469899,,,,,,,,,0.2590417394586233
1898-03-31,1.536867219599265,2.892712068535451,0.2577294599860813,,,,,,,,,0.3194307707663613
1898-04-30,1.5195132049061133,2.873852136463948,0.2581178716433168,,,,,,,,,0.34920730545807
1898-05-31,1.5830939370944985,2.867650875521754,0.2767731840324156,,,,,,,,,0.24306695885088891
1898-06-30,1.6213664832993742,2.972710160779621,0.25889215926605463,,,,,,,,,0.18199212177203283
1898-07-31,1.6253112615903906,2.9886544353561475,0.2558041481047578,,,,,,,,,0.21205871888971672
1898-08-31,1.6620303625532709,3.0226134737872195,0.2565111587974535,,,,,,,,,0.2004981775629915
1898-09-30,1.6601310267496185,3.0176274580954545,0.2573041498575605,,,,,,,,,0.19146844283445352
1898-10-31,1.6389967146756448,2.993088773874198,0.25818160167753046,,,,,,,,,0.20788205377348978
1898-11-30,1.6714733033535532,3.0217613743441145,0.25916559180269394,,,,,,,,,0.19415601444095731
1898-12-31,1.7316555451583497,3.0635606265733517,0.263973890218319,,,,,,,,,0.06343171416237992
1899-01-31,1.8050046959780757,3.1325685235876195,0.2651223589672182,,,,,,,,,0.0032840752011897845
1899-02-28,1.8421356765531218,3.137584097993978,0.273775070190295,,,,,,,,,-0.015974780607734385
1899-03-31,1.8562979903656263,3.1475809735221785,0.2749178417688553,,,,,,,,,-0.02211780525361906
1899-04-30,1.8687205103641833,3.1420993766034164,0.27988433057901757,,,,,,,,,-0.02184174191504873
1899-05-31,1.8261608959453874,3.0951824789243236,0.2811065266810681,,,,,,,,,-0.02775688399866394
1899-06-30,1.803358605071407,3.0545713928996077,0.28615753794809173,,,,,,,,,-0.035209001482485736
1899-07-31,1.8373699804801074,3.0709058679049352,0.2912608890733443,,,,,,,,,-0.0692203768911861
1899-08-31,1.8625285401162623,3.078520625711583,0.29641579853061856,,,,,,,,,-0.08081940674170873
1899-09-30,1.851599469584072,3.0248609111575933,0.3093563465138715,,,,,,,,,-0.09374155203169843
1899-10-31,1.8468787684491346,3.0033885622661525,0.3145822238848088,,,,,,,,,-0.05345401990201837
1899-11-30,1.8656293177945105,3.0055072187706853,0.31985807379072384,,,,,,,,,0.0030911925696728293
1899-12-31,1.7950872593207297,2.9184542629427566,0.32518305676902964,,,,,,,,,0.13207684691352828
1900-01-31,1.8082887711792655,2.9271469277195785,0.326652567856395,,,,,,,,,0.14757170872921588
1900-02-28,1.8261608959453874,2.9287265736857835,0.3320181384274516,,,,,,,,,0.1548405729211959
1900-03-31,1.8341801851120072,2.932568456210735,0.33340801422106375,,,,,,,,,0.1820552806640363
1900-04-30,1.8468787684491346,2.94108610315037,0.3348048900125475,,,,,,,,,0.2499114115653145
1900-05-31,1.7984040119467235,2.9125244004432154,0.3282038438450019,,,,,,,,,0.24670485065260706
1900-06-30,1.7681496035889213,2.88996676391406,0.32568743029883257,,,,,,,,,0.3719165599073495
1900-07-31,1.7681496035889213,2.8729738136048932,0.3312691109155391,,,,,,,,,0.3025034320578355
1900-08-31,1.7817091333745536,2.8942317799043926,0.32872864803912993,,,,,,,,,0.3027199498163211
1900-09-30,1.7578579175523736,2.8531240480508098,0.3344505876021706,,,,,,,,,0.3215836241274621
1900-10-31,1.7934247485471162,2.896044459024001,0.33200019906352923,,,,,,,,,0.27470303323244627
1900-11-30,1.8687205103641833,2.9662820725088026,0.3336837595766644,,,,,,,,,0.22067136216882077
1900-12-31,1.927164106234258,3.0322595145306055,0.3311792834833903,,,,,,,,,0.14600782243198274
1901-01-31,1.9558604799084813,3.043502004617476,0.337010387821399,0.00028925724152453205,,,,,,,,0.13846967426510526
1901-02-28,1.9810014688665833,3.076350962158945,0.33442270802883384,-0.0008264423600051086,,,,,,,,0.1219124289983946
1901-03-31,2.0162354657760435,3.1067182145757393,0.33605422476867736,-0.0008098019864180462,,,,,,,,0.08789868849416393
1901-04-30,2.096790180014449,3.1949812905165706,0.33347375562465503,-0.001918243506207029,,,,,,,,0.040920269789362695
1901-05-31,2.0451088625993306,3.138273510321363,0.3351541687745012,-0.0013704186488678882,,,,,,,,0.09024031101880148
1901-06-30,2.1400661634962708,3.2283692674414497,0.33678750248272343,-0.001319445977697109,,,,,,,,-0.010644689511414285
1901-07-31,2.0706530356467567,3.141772231092118,0.34262483859413767,-0.0011379107091173068,,,,,,,,0.08110916761270515
1901-08-31,2.0844290831908747,3.138844151400377,0.34839615570393917,-0.0014526672681477782,,,,,,,,0.09372593142499408
1901-09-30,2.0794415416798357,3.1175280614230694,0.35413165799795554,-0.00268865722072299,,,,,,,,0.10097591734000222
1901-10-31,2.0681277817795625,3.10247240992576,0.35545926260045013,-0.00309831316589787,,,,,,,,0.08013995083012615
1901-11-30,2.089391872533004,3.1079476061733367,0.3611161115792085,-0.0019712841473984053,,,,,,,,0.01960847138837618
1901-12-31,2.0731719286662407,3.076400100001437,0.3666937780960794,-0.0013322694084431097,,,,,,,,0.012500162764231604
1902-01-31,2.0943301541735866,3.106391810388636,0.3634688587599617,-0.0019045454809784145,,,,,,,,0.041019019444545446
1902-02-28,2.102913897864978,3.1117340549389745,0.36464895435956485,-0.0023348531410467112,,,,,,,,0.02650757611987853
1902-03-31,2.1041341542702074,3.109536394404734,0.3658974265693839,-0.0022831483500258152,,,,,,,,-0.014742281737203378
1902-04-30,2.1377104498038118,3.1277735620839233,0.3715532407098482,-0.002098274130898403,,,,,,,,-0.09001760643855627
1902-05-31,2.135349173618132,3.110308149247855,0.3772078279593467,-0.0019206109099695113,,,,,,,,-0.10720092632584688
1902-06-30,2.1294214739848565,3.0893930163080294,0.38290378237216294,-0.0017374322954170907,,,,,,,,-0.15812209092472362
1902-07-31,2.151762203259462,3.1084217630743045,0.3841740554016208,-0.0012229374860107168,,,,,,,,-0.2275135509853281
1902-08-31,2.178155014615869,3.1428010141466762,0.381118091845325,-0.0021742494681358413,,,,,,,,-0.2865502104180977
1902-09-30,2.180417459019838,3.1292384450709734,0.3871972654207225,-0.00010780435601922544,,,,,,,,-0.31324135050702884
1902-10-31,2.1482677326096886,3.025505878056878,0.41593006516097514,0.0038298951565025273,,,,,,,,-0.3140875474976814
1902-11-30,2.1090003439213802,3.0159535021985264,0.4037525218982565,0.0027139683084251077,,,,,,,,-0.2716303634412729
1902-12-31,2.0856720914304723,2.9772236471454403,0.41001909150769517,0.0038461992524297327,,,,,,,,-0.20315825893395312
1903-01-31,2.135349173618132,3.0115136919999643,0.41637685873814895,0.004508099950128819,,,,,,,,-0.23623118606957783
1903-02-28,2.1294214739848565,3.001070575310258,0.41826122505621205,0.004157860127737051,,,,,,,,-0.25761929708326514
1903-03-31,2.089391872533004,2.989943570538622,0.4063454179327423,0.003085488261696001,,,,,,,,-0.22067136216882077
